Date,Close,Volume,Open,High,Low
2018-08-10,23250.0,4502690.0,23100.0,23250.0,22900.0
2018-08-09,23150.0,6673750.0,23650.0,23800.0,23150.0
2018-08-08,23300.0,5287700.0,23000.0,23500.0,22850.0
2018-08-07,22800.0,4094050.0,22800.0,23250.0,22600.0
2018-08-06,22850.0,3458140.0,22900.0,23300.0,22750.0
2018-08-03,23100.0,4463490.0,23200.0,23450.0,22950.0
2018-08-02,22950.0,5106090.0,23050.0,23050.0,22400.0
2018-08-01,23100.0,4816740.0,23300.0,23600.0,22900.0
2018-07-31,23450.0,6223030.0,23200.0,23900.0,23000.0
2018-07-30,23500.0,4117610.0,23300.0,23500.0,23150.0
2018-07-27,23000.0,7217640.0,22650.0,23250.0,22450.0
2018-07-26,22500.0,4373190.0,22000.0,22500.0,21650.0
2018-07-25,22000.0,5504560.0,22800.0,22950.0,22000.0
2018-07-24,22600.0,4719580.0,22750.0,23050.0,22200.0
2018-07-23,22850.0,5955890.0,22850.0,23750.0,22850.0
2018-07-20,23300.0,8819980.0,23300.0,23500.0,22000.0
2018-07-19,22600.0,7108670.0,23000.0,23100.0,22500.0
2018-07-18,23100.0,6039310.0,22450.0,23200.0,22400.0
2018-07-17,22350.0,6053540.0,21050.0,22500.0,21000.0
2018-07-16,21400.0,6714400.0,21350.0,21650.0,21050.0
2018-07-13,20800.0,5879910.0,20700.0,21100.0,20500.0
2018-07-12,20200.0,3513360.0,20200.0,20600.0,19350.0
2018-07-11,19400.0,5391670.0,19800.0,20100.0,19250.0
2018-07-10,20600.0,3230360.0,20750.0,20950.0,20400.0
2018-07-09,20400.0,4211630.0,20800.0,21150.0,20150.0
2018-07-06,20250.0,5396790.0,19200.0,20250.0,18950.0
2018-07-05,22550.0,4551160.0,23900.0,24100.0,22550.0
2018-07-04,23900.0,3296640.0,24000.0,24050.0,23350.0
2018-07-03,23450.0,6589280.0,24900.0,25150.0,23400.0
2018-07-02,24850.0,5980920.0,25600.0,26150.0,24700.0
2018-06-29,26200.0,3536370.0,26500.0,26900.0,26100.0
2018-06-28,26500.0,5509580.0,26900.0,27300.0,26300.0
2018-06-27,27300.0,2268810.0,28000.0,28100.0,27300.0
2018-06-26,27900.0,2518670.0,27750.0,28100.0,27500.0
2018-06-25,28200.0,3920670.0,28200.0,28600.0,28050.0
2018-06-22,27900.0,3260850.0,26900.0,27900.0,26600.0
2018-06-21,27100.0,2531790.0,27900.0,27900.0,27000.0
2018-06-20,27900.0,4821720.0,27800.0,28250.0,27350.0
2018-06-19,27500.0,8201500.0,27500.0,27650.0,26100.0
2018-06-18,28000.0,5709530.0,29450.0,29650.0,27900.0
2018-06-15,29400.0,3783790.0,28300.0,29500.0,28300.0
2018-06-14,28600.0,3076350.0,29500.0,29600.0,28600.0
2018-06-13,29500.0,4113320.0,29400.0,29700.0,28800.0
2018-06-12,29450.0,11024280.0,30000.0,30100.0,28650.0
2018-06-11,30300.0,5690700.0,30400.0,31150.0,30250.0
2018-06-08,30750.0,4837090.0,30400.0,31000.0,30000.0
2018-06-07,30900.0,9375250.0,30800.0,31400.0,30600.0
2018-06-06,30550.0,7349580.0,30100.0,30750.0,29900.0
2018-06-05,30450.0,5432150.0,30400.0,30800.0,29800.0
2018-06-04,30450.0,6752680.0,29100.0,30450.0,29000.0
2018-06-01,29250.0,6566120.0,28900.0,29700.0,28700.0
2018-05-31,29100.0,4835220.0,27400.0,29150.0,27400.0
2018-05-30,27550.0,3887350.0,28000.0,28350.0,27400.0
2018-05-29,28100.0,6324560.0,26800.0,28100.0,26300.0
2018-05-28,26300.0,8792650.0,27600.0,28200.0,26250.0
2018-05-25,28200.0,3662460.0,29250.0,29550.0,28200.0
2018-05-24,29250.0,3477030.0,29300.0,29700.0,28800.0
2018-05-23,29300.0,3373680.0,28500.0,29500.0,28350.0
2018-05-22,28800.0,5478700.0,29200.0,29550.0,28000.0
2018-05-21,29600.0,2709380.0,30600.0,30600.0,29600.0
2018-05-18,30300.0,3843160.0,30000.0,30300.0,28700.0
2018-05-17,29900.0,3596050.0,30300.0,30500.0,29800.0
2018-05-16,30300.0,2470240.0,30750.0,31000.0,30150.0
2018-05-15,31000.0,4372350.0,30850.0,31550.0,30700.0
2018-05-14,31000.0,2874420.0,30900.0,31000.0,30150.0
2018-05-11,30550.0,3364830.0,29300.0,30550.0,28950.0
2018-05-10,29550.0,5568600.0,31000.0,31250.0,29450.0
2018-05-09,31200.0,3695630.0,31400.0,31900.0,30950.0
2018-05-08,31500.0,5258130.0,32000.0,32300.0,31400.0
2018-05-07,32200.000000000004,5165000.0,31000.0,32350.0,30700.0
2018-05-04,30700.0,4187970.0,30500.0,30900.0,30100.0
2018-05-03,30250.0,6600090.0,28800.0,30250.0,28100.0
2018-05-02,29300.0,4913120.0,29300.0,30250.0,28000.0
2018-04-27,29900.0,5014890.0,28500.0,30000.0,28500.0
